"Store ID","Store Name","Address","Location Type","Store Size","Parking","Expenditure Band","Population Total","Male Population","Female Population","POI Category Counts"
"e68a9593-bdfb-4f27-bffc-64d2c015f7bf","Alfamidi Grand Nusa Indah - Situsari (Cileungsi)","H2G7+2J Alfamidi, Jl. Grand Nusa Indah Raya, Setu Sari, Kec. Cileungsi, Kabupaten Bogor, Jawa Barat 16820, Indonesia","Commercial Area","Large","Yes","high","2663.8387473930343","1365.159873663175","1298.6789136053667","Retail:1 | Services:2"
"78cd9854-808c-4a9f-82ae-8e15369ef3b0","Alfamidi Setia Budi 4","Tanjung Sari, Medan Selayang, Medan City, North Sumatra 20133, Indonesia","Commercial Area","Large","Yes","high","42880.44795703888","21177.426736831665","21703.021554470062","Amusement and Recreation:2 | Auto and Gasoline Service Stations:2 | Automotive Dealers:3 | Civic and Social Organizations:6 | Eating Places:14 | Education:3 | Grocery Stores:1 | Healthcare:4 | Industrial and Commercial Zones:1 | Retail:3 | Salon/Spa:6 | Services:17 | Transportation:5"
"d293fa64-952a-4bd1-9b25-74f08f6a95d6","Alfamidi Raya Puncak Cianjur","Sel, 85Jl. Raya Puncak - Cianjur No.kmTugu, Kec. Cisarua, Kabupaten Bogor, Jawa Barat 16750, Indonesia","Commercial Area","Large","Yes","high","17401.037989991746","8917.656473514133","8483.381809435636","Amusement and Recreation:1 | Civic and Social Organizations:5 | Eating Places:10 | Hotels:16 | Services:5 | Transportation:1"
"6a02f470-d1d7-4ecb-bc85-19ff78ad8b2d","Alfamidi Bumi Pandeglang","M386+XRJ, Jl. Raya Labuan - Pandeglang, Sukasari, Kec. Kaduhejo, Kabupaten Pandeglang, Banten 42252, Indonesia","Commercial Area","Large","Yes","high","23786.942978893407","12151.113954884","11635.828985297005","Amusement and Recreation:2 | Eating Places:4 | Education:1 | Grocery Stores:1 | Healthcare:2 | Retail:2 | Salon/Spa:1 | Services:2 | Transportation:1"
"fe6ef3e1-328e-4126-98dd-5c4248a12d8e","Alfamidi Petir","Jl. Raya Petir Serang No.16, Mekarbaru, Kec. Petir, Kabupaten Serang, Banten 42172, Indonesia","Commercial Area","Large","Yes","high","5744.499991238117","2926.432225167752","2818.067877858877","Eating Places:2 | Education:2 | Fashion and Apparel:1 | Grocery Stores:1 | Retail:2 | Salon/Spa:1 | Services:1"
"9a727c86-1795-42fb-a04d-3c1af5e11563","Alfamidi Mayjen Sutoyo","Jalan Mayjen Sutoyo, Km. 7, Merak, Link Tegal Wangi Lama, Rt.001/006, Rw. Arum, Kec. Gerogol, Kota Cilegon, Banten 42436, Indonesia","Residential Area","Large","Yes","high","19152.83377251145","9707.824242179398","9445.009697999803","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:2 | Eating Places:4 | Education:1 | Grocery Stores:1 | Healthcare:1 | Industrial and Commercial Zones:1 | Retail:2 | Services:6"
"id3203030004_0011","ALFAMIDI PADANG BULAN 2 / AP18","9MV3+8WH, Hedam, Heram, Jayapura City, Papua 99351, Indonesia","Commercial Area","Large","Yes","high","123384.31952955596","65564.20546427928","57820.11709891481","Civic and Social Organizations:11 | Eating Places:2 | Education:4 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:4 | Hotels:7 | Retail:1 | Services:4"
"id3175040001_0013","Alfamidi","Jl. Walang Baru III No.121 1, RT.1/RW.12, Tugu Utara, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia","Residential Area","Large","Yes","high","25425.888412475582","12815.258506774902","12610.630065917969","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:3 | Civic and Social Organizations:8 | Eating Places:19 | Education:6 | Entertainment:1 | Fashion and Apparel:3 | Grocery Stores:3 | Healthcare:4 | Hotels:3 | Industrial and Commercial Zones:1 | Retail:8 | Salon/Spa:5 | Services:14 | Sports and Fitness Centers:1 | Transportation:2"
"id3171010001_0011","Alfamidi KAHFI 4","Jl. Moh. Kahfi 1 Gg. H. Kaisin No.34 4, RT.4/RW.4, Cipedak, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","Residential Area","Large","Yes","high","45128.233169555664","22614.871854782104","22513.36256980896","Amusement and Recreation:4 | Auto and Gasoline Service Stations:2 | Automotive Dealers:3 | Civic and Social Organizations:7 | Eating Places:13 | Education:4 | Entertainment:1 | Fashion and Apparel:5 | Grocery Stores:2 | Healthcare:3 | Retail:6 | Salon/Spa:2 | Services:16 | Sports and Fitness Centers:2"
"id3214090016_0006","Alfamart Maggiore Square","Cihuni, Pagedangan, Tangerang Regency, Banten, Indonesia","Mall","Large","Yes","high","3548.030201638234","1812.630158537184","1735.4000885347486","Eating Places:32 | Education:1 | Retail:4 | Salon/Spa:4 | Services:5 | Sports and Fitness Centers:1"
"9828b54e-b762-498b-9de4-02e4381eb5cf","ALFAMIDI GO-MART by SR","Jl. Radio Dalam Raya Blok Langgar 2 No.26, RT.3/RW.14, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Residential Area","Large","Yes","high","47367.41205787659","23730.15519142151","23637.258164405823","Amusement and Recreation:4 | Auto and Gasoline Service Stations:10 | Automotive Dealers:18 | Civic and Social Organizations:15 | Eating Places:40 | Education:10 | Entertainment:4 | Fashion and Apparel:5 | Grocery Stores:3 | Healthcare:10 | Hotels:4 | Industrial and Commercial Zones:2 | Retail:19 | Salon/Spa:6 | Services:38 | Sports and Fitness Centers:1 | Transportation:3"
"fb6fbfe0-0777-4ce3-a83d-307a7093cede","Alfamidi Jagakarsa 2","Jl. Raya Jagakarsa 5, RT.5/RW.2, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12610, Indonesia","Commercial Area","Large","Yes","high","71994.06729698181","36067.63197994232","35926.437200546265","Amusement and Recreation:2 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:6 | Eating Places:18 | Education:11 | Fashion and Apparel:1 | Grocery Stores:5 | Healthcare:7 | Hotels:1 | Retail:7 | Salon/Spa:3 | Services:15 | Transportation:2"
"dac3d8ed-4687-4b49-a0e3-41b8e862bf9d","Alfamart Harco Mangga Dua","Mangga Dua Plaza No.534 17, RT.17/RW.11, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia","Mall","Large","Yes","high","17737.24365234375","8943.536784172058","8793.7071352005","Amusement and Recreation:3 | Auto and Gasoline Service Stations:2 | Automotive Dealers:14 | Civic and Social Organizations:19 | Eating Places:15 | Education:3 | Entertainment:4 | Fashion and Apparel:27 | Grocery Stores:3 | Healthcare:7 | Hotels:4 | Industrial and Commercial Zones:10 | Retail:125 | Salon/Spa:6 | Services:56 | Sports and Fitness Centers:1 | Transportation:8"
"d27041bf-6b7c-4d4c-adeb-493d15190171","Alfamart","Pd. Indah Plaza 1, Jl. Metro Pondok Indah, RT.4/RW.14, Pd. Pinang, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Mall","Large","Yes","high","16445.230922698975","8238.741879463196","8206.489511489868","Amusement and Recreation:3 | Civic and Social Organizations:23 | Eating Places:52 | Education:7 | Entertainment:5 | Fashion and Apparel:1 | Grocery Stores:3 | Healthcare:27 | Hotels:3 | Retail:10 | Salon/Spa:9 | Services:34 | Transportation:3"
"dd9b6398-10ad-41eb-abf5-711c2fbc92cd","Alfamart Ujung Menteng","Plaza Ujung Menteng Blok.A 16 Kel, RW.1, Ujung Menteng, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13960, Indonesia","Mall","Large","Yes","high","14984.398998260498","7510.24601650238","7474.153053760529","Amusement and Recreation:1 | Automotive Dealers:17 | Civic and Social Organizations:13 | Eating Places:17 | Education:7 | Entertainment:4 | Grocery Stores:2 | Healthcare:1 | Hotels:1 | Retail:9 | Salon/Spa:2 | Services:6 | Transportation:1"
"a08badf2-c400-43ca-8bf5-0b092fb66c23","Alfamidi Cibadak Bogor","Perum Jl. Dramaga Pratama Raya I No.16 blok A no 14, Bojong Rangkas, Kec. Ciampea, Kabupaten Bogor, Jawa Barat 16620, Indonesia","Residential Area","Large","Yes","high","29229.630306772888","14979.554828201886","14250.07605715096","Automotive Dealers:1 | Civic and Social Organizations:1 | Eating Places:5 | Education:3 | Grocery Stores:2 | Healthcare:2 | Retail:5 | Services:4 | Sports and Fitness Centers:2"
"bd955979-9f87-4b44-b53d-2787ba5265db","Alfamart Hollywood Square","Jl. Pangeran Sogiri No.404, RT.01/RW.02, Tanah Baru, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16154, Indonesia","Mall","Large","Yes","high","9604.212284088137","4843.222606658936","4760.98984336853","Amusement and Recreation:3 | Civic and Social Organizations:2 | Eating Places:6 | Education:6 | Fashion and Apparel:3 | Grocery Stores:1 | Healthcare:1 | Retail:9 | Services:3 | Transportation:1"
"31c3b512-e699-427a-8dcb-6ef2f6bd6d71","Alfamidi Margacinta","Jl. Margacinta No.39, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","Commercial Area","Large","Yes","high","41269.406536102295","20617.11691093445","20652.28954601288","Amusement and Recreation:5 | Auto and Gasoline Service Stations:4 | Automotive Dealers:2 | Civic and Social Organizations:4 | Eating Places:16 | Education:4 | Entertainment:1 | Fashion and Apparel:5 | Grocery Stores:7 | Healthcare:6 | Hotels:1 | Industrial and Commercial Zones:1 | Retail:13 | Salon/Spa:4 | Services:13 | Sports and Fitness Centers:3 | Transportation:3"
"04f12985-1c48-4a33-b010-9e565a48998f","Alfamidi Rest Area Kuningan","2FWQ+4VM, Kasturi, Kramatmulya, Kuningan Regency, West Java 45518, Indonesia","Rest Area","Large","Yes","high","28882.868893623352","14503.226302146912","14379.642607152462","Amusement and Recreation:2 | Auto and Gasoline Service Stations:3 | Civic and Social Organizations:2 | Eating Places:2 | Education:4 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:1 | Retail:1 | Services:3 | Transportation:2"
"1f7ad4ed-e096-4269-a3d1-ea0b51d553b5","Alfamidi Metland Cileungsi","JX5P+VJP Metland, Cipenjo, Cileungsi, Bogor Regency, West Java 16820, Indonesia","Commercial Area","Large","Yes","high","27950.960723876957","14324.264211654665","13626.69695663452","Amusement and Recreation:3 | Eating Places:6 | Education:2 | Grocery Stores:2 | Hotels:1 | Retail:8 | Services:6"
"d6a2f8f7-5bf6-4d98-abd9-fed09454b5e8","AlfaMidi Raya Citayam(SH3X)","Jalan Raya Citayam Kp Baru RT 01 RW 09 Raga Jaya Bojong GedeRagajaya, Kecamatan Bojonggede, Kabupaten Bogor, Jawa Barat 16920, Indonesia","Commercial Area","Large","Yes","high","16240.65788472863","8313.619100521144","7927.039085868397","Amusement and Recreation:3 | Civic and Social Organizations:1 | Eating Places:1 | Education:1 | Healthcare:2 | Hotels:1 | Industrial and Commercial Zones:1 | Services:4"
"546c8b3e-f0ca-4aaf-b0da-bab429ac95bf","Alfamidi Taruna Bhakti","CJ3R+H8X, Jl. SPG, Kp. Waena, Kec. Heram, Kota Jayapura, Papua, Indonesia","Commercial Area","Large","Yes","high","59393.84807878104","31558.83427349612","27835.015277840022","Amusement and Recreation:6 | Civic and Social Organizations:5 | Eating Places:1 | Education:5 | Entertainment:1 | Grocery Stores:1 | Healthcare:2 | Hotels:1 | Retail:2 | Salon/Spa:3 | Services:9 | Sports and Fitness Centers:1 | Transportation:2"
"2f729cbf-8bdb-4b24-8be4-e4035a76df29","Alfamart","Jl. Permata Village Ruko Plaza Permata Square No.8 & 9, RT.03/RW.06, Pabelan, Kartasura, Kab. Sukoharjo, Central Java 57162, Indonesia","Mall","Large","Yes","high","27199.41476249695","13464.781245350838","13734.633626744151","Amusement and Recreation:3 | Civic and Social Organizations:1 | Eating Places:1 | Education:2 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:1 | Retail:1"
"0169840e-3d18-4319-9a02-7c29816e9b8e","Alfamart","Jl. Pahlawan Seribu Komp. Rk Plaza Bsd Sektor Iv Blok Fr37, Lengkong Wetan, Bumi Serpong Damai, South Tangerang City, Banten 15322, Indonesia","Mall","Large","Yes","high","4871.020373344421","2428.827555179596","2442.19285106659","Amusement and Recreation:1 | Automotive Dealers:2 | Civic and Social Organizations:9 | Eating Places:25 | Education:4 | Entertainment:4 | Fashion and Apparel:1 | Grocery Stores:4 | Healthcare:5 | Industrial and Commercial Zones:1 | Retail:8 | Salon/Spa:9 | Services:15 | Transportation:3"
"cd23a22e-b611-454a-acc8-15d77c54b8d6","Alfamidi Pegagan","H548+4P8, Pegagan, Losarang, Indramayu Regency, West Java 45253, Indonesia","Commercial Area","Large","Yes","high","8841.296178334858","4423.0645181762375","4418.231686734849","Grocery Stores:2 | Retail:1 | Sports and Fitness Centers:1"
"ac3e38fd-b41e-4d37-979a-a71b3846436b","Alfamidi Puseurjaya","Jl. Menati 1 No.25, Puseurjaya, Telukjambe Timur, Karawang, Jawa Barat 41361, Indonesia","Commercial Area","Large","Yes","high","15674.93554198742","7911.178752273321","7763.756768703461","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:2 | Eating Places:6 | Education:1 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:1 | Healthcare:1 | Industrial and Commercial Zones:1 | Services:2"
"2cc8f2e4-a6aa-42d4-bfe7-544e91790dca","Alfamart Plaza Cordoba","MMXR+PQ8, Jl. Kalimantan, Rw. Mekar Jaya, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","Mall","Large","Yes","high","17419.55962753296","8685.881660461426","8733.678115844727","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:2 | Eating Places:19 | Education:3 | Grocery Stores:2 | Industrial and Commercial Zones:1 | Retail:2 | Salon/Spa:2 | Services:11"
"e0f25842-4cb8-4d40-bda0-31edd92f533d","Alfamidi Raya Nangka","Jl. Nangka No.1, Sukamaju Baru, Kec. Tapos, Kota Depok, Jawa Barat 16455, Indonesia","Commercial Area","Large","Yes","high","43636.66473388672","21937.90342187881","21698.762393951416","Civic and Social Organizations:2 | Eating Places:8 | Healthcare:1 | Retail:2 | Salon/Spa:1 | Services:3"
"f8339195-2b48-4317-838b-f8f85759c571","Alfamidi baros","Q4PM+W92, Jl. Raya Serang - Pandeglang Blk. B KM.12 No.27, Baros, Kec. Baros, Kabupaten Serang, Banten 42173, Indonesia","Commercial Area","Large","Yes","high","14407.791960479342","7341.474718771584","7066.317447029083","Automotive Dealers:1 | Civic and Social Organizations:4 | Eating Places:1 | Grocery Stores:1 | Retail:1 | Services:1"
"99339af8-9448-4955-87fa-65f8c077d68a","Alfamidi Temu Putih","Jl. Temu Putih, Taman Baru, Kec. Citangkil, Kota Cilegon, Banten 42441, Indonesia","Commercial Area","Large","Yes","high","29590.20368671417","14998.11982011795","14592.084083080292","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Children's Activities:1 | Civic and Social Organizations:3 | Eating Places:13 | Education:3 | Healthcare:2 | Hotels:1 | Retail:2 | Salon/Spa:1 | Services:3"
"be861d8c-c23f-49f1-9a4e-b7109d5fd6a1","Alfamidi Malingping","62C9+P2G, Unnamed Road, Sel, Malingping Sel., Kec. Malingping, Kabupaten Lebak, Banten 42391, Indonesia","Commercial Area","Large","Yes","high","17824.345703721046","9137.874305188656","8686.471705436707","Amusement and Recreation:1 | Civic and Social Organizations:7 | Eating Places:4 | Education:2 | Grocery Stores:3 | Healthcare:1 | Retail:1 | Services:3"
"97672961-2e76-4c9d-af5c-668465387920","Alfamidi Permata Medang","Jl. Raya Legok - Karawaci No.13 1, RW.5, Medang, Kec. Pagedangan, Kabupaten Tangerang, Banten 15334, Indonesia","Commercial Area","Large","Yes","high","24846.65679014803","12693.747504862127","12152.909682521044","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:3 | Eating Places:5 | Entertainment:1 | Grocery Stores:1 | Healthcare:1 | Retail:1 | Salon/Spa:1 | Services:4"
"ce1a3e15-3c20-4005-a44d-f52a89ac1961","Alfamart SouthCity Square 1","City Square, South No.11 17, B1, Pd. Cabe Udik, Kec. Ciputat, Kota Tangerang Selatan, Banten, Indonesia","Mall","Large","Yes","high","6897.025089025497","3439.45570397377","3457.5694335103035","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:3 | Civic and Social Organizations:3 | Eating Places:10 | Education:2 | Fashion and Apparel:1 | Retail:3 | Salon/Spa:1 | Services:2 | Sports and Fitness Centers:1 | Transportation:2"
"2be5b5cb-3d95-46fa-9b2d-06c9e1c46e2a","Alfamidi Ramanuju (BA37)","X2QQ+H6M, Jl. Letnan Jenderal R. Suprapto, Ramanuju, Kec. Purwakarta, Kota Cilegon, Banten 42431, Indonesia","Commercial Area","Large","Yes","high","19898.43132948875","10085.73850440979","9812.692952036858","Civic and Social Organizations:2 | Eating Places:8 | Education:1 | Retail:2 | Services:3 | Transportation:1"
"5e2c92ba-08b4-4eea-9028-a220eb2cdd24","Alfamidi KH Dewantara Tegal","44C3+8PF, RT.03/RW.10, Sumurpanggang, Margadana, Tegal City, Central Java, Indonesia","Residential Area","Large","Yes","high","38718.51146996021","19378.041942998767","19340.4705760628","Amusement and Recreation:1 | Civic and Social Organizations:5 | Eating Places:7 | Education:5 | Fashion and Apparel:1 | Grocery Stores:3 | Healthcare:1 | Hotels:1 | Retail:2 | Salon/Spa:1 | Services:1"
"id3209180011_0008","Alfamidi Kartasura","Kab Jl. Slamet Riyadi No.107, Dusun II, Kartasura, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169, Indonesia","Commercial Area","Large","Yes","high","50434.22185516357","24981.818952083588","25452.40307378769","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:4 | Civic and Social Organizations:8 | Eating Places:16 | Education:9 | Grocery Stores:4 | Healthcare:6 | Retail:7 | Salon/Spa:1 | Services:3 | Sports and Fitness Centers:2 | Transportation:1"
"id3173020004_0012","Alfamidi Jaksa Raya 2","Jln Jaksa No.33, RT.6/RW.5, Kebon Sirih, Menteng, Central Jakarta City, Jakarta 10340, Indonesia","Commercial Area","Large","Yes","high","16290.50812149048","8223.266778945923","8067.241725921631","Amusement and Recreation:8 | Auto and Gasoline Service Stations:1 | Automotive Dealers:6 | Civic and Social Organizations:18 | Eating Places:69 | Education:3 | Entertainment:13 | Fashion and Apparel:9 | Grocery Stores:7 | Healthcare:6 | Hotels:34 | Industrial and Commercial Zones:6 | Retail:15 | Salon/Spa:9 | Services:61 | Sports and Fitness Centers:4 | Transportation:7"
"id3204280002_0014","Alfamidi Bojong Soang","Jl. Raya Bojongsoang Raya No.109, Bojongsoang, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Commercial Area","Large","Yes","high","38545.48032956617","19570.9363654512","18974.544698565267","Amusement and Recreation:2 | Auto and Gasoline Service Stations:2 | Automotive Dealers:2 | Civic and Social Organizations:5 | Eating Places:21 | Entertainment:1 | Fashion and Apparel:3 | Grocery Stores:2 | Healthcare:4 | Hotels:1 | Retail:8 | Salon/Spa:4 | Services:8 | Sports and Fitness Centers:1 | Transportation:1"
"e3422d9b-3fc2-4407-8968-ae7c60ce797a","Alfamart","Jl. Komplek Jodoh Square Blok C No.29-30 Kel, Sei Jodoh, Batu Ampar, Batam City, Riau Islands 29453, Indonesia","Mall","Large","Yes","high","62036.233665943146","31653.23004579544","30383.00485992432","Amusement and Recreation:2 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:12 | Eating Places:16 | Education:1 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:3 | Healthcare:2 | Hotels:6 | Industrial and Commercial Zones:1 | Retail:8 | Services:16 | Transportation:2"
"e4d3fd2e-1c47-4a86-809e-edd4ecdbdecb","Alfamidi Cempaka Putih Barat","9, Jl. Cempaka Putih Barat 26 No.10, RT.9/RW.7, Cemp. Putih Bar., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10520, Indonesia","Residential Area","Large","Yes","high","34441.72521972656","17385.798641204834","17055.92725753784","Amusement and Recreation:2 | Civic and Social Organizations:6 | Eating Places:20 | Education:4 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:3 | Hotels:3 | Industrial and Commercial Zones:1 | Retail:6 | Salon/Spa:3 | Services:12 | Sports and Fitness Centers:3 | Transportation:2"
"d3f97d20-ec48-434a-90cd-d2a9e9ae95b0","Alfamidi Super - Cililitan Besar","5, Jl. Cililitan Besar No.19, RT.5/RW.9, Cililitan, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13640, Indonesia","Residential Area","Large","Yes","high","59228.70782852173","29684.157340049744","29544.550645828247","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:9 | Civic and Social Organizations:16 | Eating Places:23 | Education:9 | Entertainment:2 | Grocery Stores:3 | Healthcare:4 | Hotels:1 | Industrial and Commercial Zones:1 | Retail:13 | Salon/Spa:3 | Services:21 | Transportation:2"
"6d6abd98-0743-4fd0-8e80-782eb3873130","Alfamidi Panjang Cipulir","Alfa midi, Jl. Panjang No.5, RT.1/RW.8, Cipulir, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia","Residential Area","Large","Yes","high","52127.96334075928","26122.6535987854","26005.31096458435","Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:4 | Eating Places:24 | Education:14 | Entertainment:2 | Fashion and Apparel:3 | Grocery Stores:5 | Healthcare:1 | Retail:7 | Salon/Spa:1 | Services:9 | Transportation:2"
"80a8430a-ff80-4427-ba90-fff2373991f7","Alfamart","Bl. M Square, Jl. Melawai ( Blok M Mall Kel, RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Mall","Large","Yes","high","20244.892776489258","10142.298822402954","10102.594491958618","Amusement and Recreation:14 | Auto and Gasoline Service Stations:3 | Automotive Dealers:10 | Children's Activities:3 | Civic and Social Organizations:42 | Eating Places:180 | Education:7 | Entertainment:13 | Fashion and Apparel:54 | Grocery Stores:16 | Healthcare:29 | Hotels:18 | Industrial and Commercial Zones:1 | Retail:140 | Salon/Spa:18 | Services:78 | Sports and Fitness Centers:7 | Transportation:8"
"372726c5-4d0f-431e-a65f-41d0ed59bf30","Alfamart MOI 1","Mall Of Indonesia, Jl. Boulevard Bar. Raya No.1 18, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Mall","Large","Yes","high","2122.4941062927246","1069.788011550903","1052.7061042785645","Amusement and Recreation:21 | Auto and Gasoline Service Stations:4 | Automotive Dealers:14 | Children's Activities:1 | Civic and Social Organizations:33 | Eating Places:167 | Education:35 | Entertainment:13 | Fashion and Apparel:28 | Grocery Stores:11 | Healthcare:29 | Hotels:5 | Industrial and Commercial Zones:3 | Retail:78 | Salon/Spa:39 | Services:60 | Sports and Fitness Centers:9 | Transportation:11"
"dcc9f5bb-1619-40ce-8c13-35d854080db6","Alfamidi Pisangan Lama","Jl. Pisangan Lama III No.4 14, RT.14/RW.4, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13230, Indonesia","Residential Area","Large","Yes","high","40187.61920166016","20141.17230796814","20046.44702911377","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:3 | Eating Places:22 | Education:5 | Fashion and Apparel:4 | Grocery Stores:1 | Healthcare:3 | Retail:9 | Services:9 | Transportation:1"
"732e7e69-5a0b-4316-8134-cabd7411e473","Alfamidi Pondok Kelapa 2","Raya Blok F1, Jl. Pondok Kelapa 3 Blok A9 No.7, RT.3/RW.4, Pondok Kelapa, Durensawit, East Jakarta City, Jakarta 13450, Indonesia","Residential Area","Large","Yes","high","38832.799533844","19463.617183685303","19369.182510375977","Amusement and Recreation:1 | Auto and Gasoline Service Stations:2 | Automotive Dealers:9 | Civic and Social Organizations:7 | Eating Places:42 | Education:10 | Entertainment:1 | Fashion and Apparel:6 | Grocery Stores:6 | Healthcare:10 | Industrial and Commercial Zones:1 | Retail:9 | Salon/Spa:9 | Services:20 | Sports and Fitness Centers:1 | Transportation:5"
"48af51a8-2b45-4408-a453-196b0ca35c0d","Alfamart raya bojong genteng","5P5G+9F2, Pakuwon-Klapanunggal, Bojong Genteng, Kec. Bojong Genteng, Kabupaten Sukabumi, Jawa Barat 43353, Indonesia","Mall","Large","Yes","high","5718.343666791916","2891.061096072197","2827.282588362694","Amusement and Recreation:1 | Education:1 | Hotels:1 | Retail:1 | Services:1 | Sports and Fitness Centers:2"
"77708064-319a-485a-95ce-8588ca7c0556","Alfamidi Raya Cimareme","Jl. Raya Cimareme No.256, Cimareme, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","Commercial Area","Large","Yes","high","54215.7805480957","27534.086791992188","26681.694761276245","Amusement and Recreation:2 | Auto and Gasoline Service Stations:3 | Automotive Dealers:3 | Civic and Social Organizations:4 | Eating Places:21 | Education:2 | Entertainment:4 | Fashion and Apparel:1 | Grocery Stores:3 | Healthcare:4 | Hotels:3 | Retail:5 | Services:6"
"1ea89a6a-645a-4d1a-996e-bfb3bac15292","Alfamidi Cipacing","2QX6+RX5, Jl. Rancaekek, Cipacing, Kec. Jatinangor, Kabupaten Bandung, Jawa Barat 40394, Indonesia","Commercial Area","Large","Yes","high","8419.217376708984","4246.80668258667","4172.410808563232","Amusement and Recreation:2 | Auto and Gasoline Service Stations:1 | Automotive Dealers:2 | Civic and Social Organizations:1 | Eating Places:10 | Education:5 | Entertainment:1 | Grocery Stores:3 | Healthcare:3 | Hotels:1 | Retail:11 | Services:1"
"8181a553-928c-4c8a-af06-fc4429a35442","Alfamidi Cikarang Baru","Jl. Tarum Barat Raya II Blok C2 No. 11-15, Jayamukti, Cikarang Pusat, Jl. Tarum Bar. II No.2 blok C, Jayamukti, Kec. Cikarang Pusat, Kabupaten Bekasi, Jawa Barat 17530, Indonesia","Residential Area","Large","Yes","high","14814.85957145691","7515.818264484405","7299.041420459747","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:4 | Civic and Social Organizations:4 | Eating Places:32 | Education:4 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:4 | Healthcare:8 | Industrial and Commercial Zones:1 | Retail:15 | Salon/Spa:3 | Services:24 | Transportation:1"
"25c4a9e5-31aa-46b0-8c17-23561e48bbec","Alfamidi Kampkey","9MPC+4WM, Jl. Gerilyawan Jl. Bosnik BTN Kamkey, Awiyo, Kec. Abepura, Kota Jayapura, Papua 99351, Indonesia","Commercial Area","Large","Yes","high","116886.22525034542","62114.091438252886","54772.13666246919","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:2 | Civic and Social Organizations:8 | Eating Places:5 | Education:3 | Fashion and Apparel:1 | Healthcare:1 | Hotels:2 | Industrial and Commercial Zones:1 | Retail:4 | Salon/Spa:1 | Services:8"
"b2874f5e-25a7-4927-b5ba-ad496128ca06","Alfamidi Sentraland","JHXC+9RW, Kabasiran, Parung Panjang, Bogor Regency, West Java 16360, Indonesia","Commercial Area","Large","Yes","high","3564.950228691101","1826.960075378418","1737.9902305603027","Amusement and Recreation:2 | Grocery Stores:1"
